category	day_of_week	description	incident_num	latitude	longitude	date	resolution
VANDALISM	Monday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160215705	37.7870372043685	-122.41827417166	2016-03-14T23:30:00Z	NONE
BURGLARY	Saturday	BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY	160215727	37.7823359738287	-122.393092579681	2016-03-12T20:00:00Z	NONE
OTHER OFFENSES	Monday	RECKLESS DRIVING	160215733	37.7324242714289	-122.380188620176	2016-03-14T23:24:00Z	NONE
ROBBERY	Monday	ROBBERY ON THE STREET WITH A DANGEROUS WEAPON	160215755	37.7851670875517	-122.417903977564	2016-03-14T18:15:00Z	NONE
ROBBERY	Monday	ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON	160215755	37.7851670875517	-122.417903977564	2016-03-14T18:15:00Z	NONE
SEX OFFENSES, FORCIBLE	Monday	SEXUAL BATTERY	160215755	37.7851670875517	-122.417903977564	2016-03-14T18:15:00Z	NONE
ASSAULT	Monday	FALSE IMPRISONMENT	160215755	37.7851670875517	-122.417903977564	2016-03-14T18:15:00Z	NONE
DRUG/NARCOTIC	Monday	POSSESSION OF HEROIN FOR SALES	160215761	37.7818621883021	-122.413869632554	2016-03-14T23:30:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Monday	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE	160215761	37.7818621883021	-122.413869632554	2016-03-14T23:30:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	RESISTING ARREST	160215761	37.7818621883021	-122.413869632554	2016-03-14T23:30:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT SHOPLIFTING	160215777	37.7852071918419	-122.406690592261	2016-03-14T01:35:00Z	NONE
BURGLARY	Friday	BURGLARY, HOT PROWL, UNLAWFUL ENTRY	160215783	37.7726948236861	-122.422188261426	2016-03-11T14:34:00Z	NONE
BURGLARY	Tuesday	BURGLARY, UNLAWFUL ENTRY	160215799	37.7736810559876	-122.448533556177	2016-03-08T17:00:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE	160215802	37.7720161231813	-122.3982226939	2016-03-14T22:33:00Z	NONE
OTHER OFFENSES	Monday	MISCELLANEOUS INVESTIGATION	160215802	37.7720161231813	-122.3982226939	2016-03-14T22:33:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE -PROPERTY FOR DESTRUCTION	160215824	37.7800332991006	-122.464279879446	2016-03-15T00:15:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT SHOPLIFTING	160215830	37.7835699386918	-122.408421116922	2016-03-14T20:23:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT BICYCLE	160215846	37.7817540588712	-122.409696355558	2016-03-14T20:00:00Z	NONE
VEHICLE THEFT	Friday	STOLEN TRUCK	160215852	37.7216000154757	-122.390745789098	2016-03-11T19:00:00Z	NONE
TRESPASS	Monday	TRESPASSING	160215868	37.7835634796332	-122.41506687647	2016-03-14T09:00:00Z	ARREST, BOOKED
VANDALISM	Monday	MALICIOUS MISCHIEF, VANDALISM	160215868	37.7835634796332	-122.41506687647	2016-03-14T09:00:00Z	ARREST, BOOKED
VEHICLE THEFT	Monday	STOLEN MOTORCYCLE	160215880	37.7639254905474	-122.447308234851	2016-03-14T14:00:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160215909	37.7730956120037	-122.396661415271	2016-03-08T03:00:00Z	NONE
BURGLARY	Saturday	BURGLARY, UNLAWFUL ENTRY	160215915	37.7959918873778	-122.40334021406	2016-03-13T07:00:00Z	NONE
LARCENY/THEFT	Saturday	GRAND THEFT PICKPOCKET	160215915	37.7959918873778	-122.40334021406	2016-03-13T07:00:00Z	NONE
FRAUD	Saturday	CREDIT CARD, THEFT BY USE OF	160215915	37.7959918873778	-122.40334021406	2016-03-13T07:00:00Z	NONE
OTHER OFFENSES	Tuesday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160215921	37.7813210474369	-122.395848299154	2016-03-16T00:35:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160215937	37.7802790505664	-122.480452050119	2016-03-15T00:00:00Z	NONE
LARCENY/THEFT	Thursday	PETTY THEFT BICYCLE	160215943	37.7731734400875	-122.396759086061	2016-03-04T05:00:00Z	NONE
SEX OFFENSES, FORCIBLE	Sunday	SEXUAL ASSAULT, AGGRAVATED, OF CHILD	160215959	37.7106612347749	-122.417720424652	2016-03-13T08:01:00Z	ARREST, BOOKED
SEX OFFENSES, FORCIBLE	Sunday	CHILD ABUSE SEXUAL	160215959	37.7106612347749	-122.417720424652	2016-03-13T08:01:00Z	ARREST, BOOKED
ASSAULT	Sunday	CHILD ABUSE (PHYSICAL)	160215959	37.7106612347749	-122.417720424652	2016-03-13T08:01:00Z	ARREST, BOOKED
WARRANTS	Monday	ENROUTE TO U.S. MARSHALL	160215965	37.7585641691709	-122.406725329529	2016-03-15T00:00:00Z	ARREST, BOOKED
ROBBERY	Monday	ROBBERY, BODILY FORCE	160215971	37.789434763004	-122.406958660602	2016-03-14T23:45:00Z	JUVENILE BOOKED
BURGLARY	Sunday	BURGLARY, FORCIBLE ENTRY	160215987	37.778893493386	-122.397337596822	2016-03-13T12:30:00Z	NONE
ASSAULT	Thursday	BATTERY	160186065	37.7452983692581	-122.426823824017	2016-03-03T23:40:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, MENTAL DISTURBED	160215993	37.787359494956	-122.408231026261	2016-03-15T00:49:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216004	37.7637269222785	-122.387923622647	2016-03-14T23:45:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, DOG BITE	160216026	37.7437059386183	-122.502078635193	2016-03-14T21:00:00Z	ARREST, BOOKED
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160216032	37.7630727687234	-122.509265276857	2016-03-14T06:30:00Z	NONE
WEAPON LAWS	Monday	EXHIBITING DEADLY WEAPON IN A THREATING MANNER	160216048	37.7312554995659	-122.409477804593	2016-03-15T00:45:00Z	NONE
ASSAULT	Monday	THREATS AGAINST LIFE	160216048	37.7312554995659	-122.409477804593	2016-03-15T00:45:00Z	NONE
OTHER OFFENSES	Monday	TRAFFIC VIOLATION ARREST	160216054	37.721845300133	-122.45613981767	2016-03-15T00:20:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	TRAFFIC VIOLATION	160216054	37.721845300133	-122.45613981767	2016-03-15T00:20:00Z	ARREST, BOOKED
FORGERY/COUNTERFEITING	Monday	COUNTERFEITING, POSSESSION COINS OR NOTES	160216060	37.7871789681666	-122.400272577535	2016-03-14T13:35:00Z	UNFOUNDED
OTHER OFFENSES	Monday	CONSPIRACY	160216060	37.7871789681666	-122.400272577535	2016-03-14T13:35:00Z	UNFOUNDED
NON-CRIMINAL	Monday	COURTESY REPORT	160216060	37.7871789681666	-122.400272577535	2016-03-14T13:35:00Z	UNFOUNDED
NON-CRIMINAL	Monday	CASE CLOSURE	160216060	37.7871789681666	-122.400272577535	2016-03-14T13:35:00Z	UNFOUNDED
SUSPICIOUS OCC	Monday	INVESTIGATIVE DETENTION	160216076	37.782821449014	-122.432680942926	2016-03-15T01:08:00Z	NONE
ASSAULT	Saturday	BATTERY	160216082	37.7998412228823	-122.436049203586	2016-03-13T06:00:00Z	NONE
SEX OFFENSES, FORCIBLE	Sunday	SEXUAL BATTERY	160216101	37.7982569877565	-122.435795989446	2016-03-13T08:30:00Z	NONE
VEHICLE THEFT	Friday	STOLEN AUTOMOBILE	160216117	37.752898561869	-122.464461479498	2016-03-11T18:00:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216123	37.7822458223917	-122.446612978839	2016-03-14T23:40:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM A BUILDING	160216145	37.7166569724342	-122.474170989826	2016-03-14T20:50:00Z	NONE
ASSAULT	Monday	BATTERY	160216151	37.7815063666429	-122.407932868203	2016-03-15T01:15:00Z	NONE
OTHER OFFENSES	Sunday	LOST/STOLEN LICENSE PLATE	160216167	37.7454153840724	-122.439036714522	2016-03-14T00:00:00Z	NONE
BURGLARY	Monday	BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY	160216173	37.7609928614502	-122.471402768725	2016-03-14T07:45:00Z	NONE
ROBBERY	Monday	ROBBERY, BODILY FORCE	160216189	37.7713387826578	-122.511054248258	2016-03-14T23:30:00Z	NONE
OTHER OFFENSES	Sunday	LOST/STOLEN LICENSE PLATE	160216195	37.7780677663985	-122.428249599273	2016-03-14T01:30:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, MENTAL DISTURBED	160216208	37.7685719480035	-122.451120911829	2016-03-15T01:48:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM A BUILDING	160216214	37.7356587886342	-122.382745395519	2016-03-14T13:45:00Z	NONE
BURGLARY	Thursday	BURGLARY OF RESIDENCE, UNLAWFUL ENTRY	160216220	37.7631850405353	-122.464036682659	2016-03-10T23:30:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, DOG BITE	160216236	37.7803461169179	-122.425378507859	2016-03-15T01:00:00Z	NONE
BURGLARY	Monday	BURGLARY OF RESIDENCE, UNLAWFUL ENTRY	160216242	37.7525902592916	-122.402305250227	2016-03-15T00:30:00Z	NONE
BURGLARY	Monday	BURGLARY OF FLAT, ATTEMPTED FORCIBLE ENTRY	160216258	37.7651488651911	-122.451237848192	2016-03-14T15:00:00Z	NONE
VEHICLE THEFT	Monday	STOLEN AUTOMOBILE	160216264	37.7546871389934	-122.487179093939	2016-03-14T15:55:00Z	NONE
LARCENY/THEFT	Thursday	GRAND THEFT FROM LOCKED AUTO	160216270	37.7251897236748	-122.461683159559	2016-03-11T03:00:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216286	37.7802227066368	-122.481516526312	2016-03-15T01:49:00Z	NONE
WARRANTS	Monday	WARRANT ARREST	160216292	37.7853750846376	-122.416261836834	2016-03-15T02:36:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, MENTAL DISTURBED	160216305	37.7390362845646	-122.416829686014	2016-03-15T01:55:00Z	NONE
MISSING PERSON	Monday	FOUND PERSON	160216543	37.7724682400061	-122.389517648036	2016-03-15T00:00:00Z	NONE
VANDALISM	Monday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160216311	37.7894692099991	-122.436500836877	2016-03-15T01:37:00Z	NONE
VEHICLE THEFT	Wednesday	STOLEN AUTOMOBILE	160216327	37.7541413014419	-122.426623405863	2016-03-09T23:00:00Z	NONE
LARCENY/THEFT	Saturday	GRAND THEFT PICKPOCKET	160216333	37.7712736913576	-122.413189430011	2016-03-13T07:30:00Z	NONE
FRAUD	Saturday	CREDIT CARD, THEFT BY USE OF	160216333	37.7712736913576	-122.413189430011	2016-03-13T07:30:00Z	NONE
NON-CRIMINAL	Monday	TARASOFF REPORT	160216349	37.7791933366389	-122.402142725311	2016-03-15T00:58:00Z	NONE
SUSPICIOUS OCC	Monday	INVESTIGATIVE DETENTION	160216349	37.7791933366389	-122.402142725311	2016-03-15T00:58:00Z	NONE
WARRANTS	Monday	ENROUTE TO DEPARTMENT OF CORRECTIONS	160216355	37.7106612347749	-122.417720424652	2016-03-15T02:07:00Z	ARREST, BOOKED
SUSPICIOUS OCC	Monday	INVESTIGATIVE DETENTION	160216355	37.7106612347749	-122.417720424652	2016-03-15T02:07:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	GRAND THEFT FROM A BUILDING	160216361	37.7314334346391	-122.452302496531	2016-03-14T02:30:00Z	NONE
SUSPICIOUS OCC	Monday	SUSPICIOUS OCCURRENCE	160216377	37.718954166945	-122.50022040363	2016-03-15T01:50:00Z	NONE
NON-CRIMINAL	Monday	COURTESY REPORT	160216377	37.718954166945	-122.50022040363	2016-03-15T01:50:00Z	NONE
MISSING PERSON	Friday	MISSING JUVENILE	160216383	37.7746354223627	-122.444432207954	2016-03-12T02:00:00Z	NONE
OTHER OFFENSES	Monday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160216399	37.7802655777189	-122.403390364796	2016-03-15T03:20:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT PICKPOCKET	160216418	37.778277087748	-122.449766534063	2016-03-15T00:15:00Z	NONE
ASSAULT	Monday	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	160216424	37.7832583770949	-122.418382008607	2016-03-15T03:17:00Z	NONE
SUSPICIOUS OCC	Monday	SUSPICIOUS OCCURRENCE	160216430	37.7861493947594	-122.417273344939	2016-03-15T03:13:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, MENTAL DISTURBED	160216446	37.7239983808977	-122.485073656871	2016-03-15T02:55:00Z	NONE
VANDALISM	Monday	GRAFFITI ON GOVERNMENT VEHICLES OR PUBLIC TRANSPORTATION	160216452	37.7523063170181	-122.417360139477	2016-03-15T03:20:00Z	NONE
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160216468	37.7496264507634	-122.387450605687	2016-03-14T02:00:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM UNLOCKED AUTO	160216474	37.7657827544276	-122.407538332319	2016-03-15T00:00:00Z	NONE
VEHICLE THEFT	Monday	STOLEN AUTOMOBILE	160216480	37.7564864109309	-122.406539115148	2016-03-14T22:00:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	PETTY THEFT BICYCLE	160216496	37.7810759636856	-122.404407887961	2016-03-15T03:50:00Z	NONE
VANDALISM	Sunday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160216509	37.7571005796428	-122.417812558787	2016-03-14T06:00:00Z	NONE
NON-CRIMINAL	Monday	DEATH REPORT, CAUSE UNKNOWN	160216515	37.7804351598877	-122.505249560078	2016-03-15T02:33:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216521	37.7963478739442	-122.396962385547	2016-03-15T01:15:00Z	NONE
BURGLARY	Sunday	BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY	160216537	37.7647236593974	-122.471801564759	2016-03-14T04:00:00Z	NONE
MISSING PERSON	Monday	MISSING ADULT	160216543	37.7724682400061	-122.389517648036	2016-03-15T00:00:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM PERSON	160216559	37.7699549503465	-122.447783070559	2016-03-14T20:30:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216565	37.8055409612521	-122.406146084296	2016-03-15T04:25:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216571	37.7813151199526	-122.455389197974	2016-03-15T03:15:00Z	NONE
NON-CRIMINAL	Thursday	LOST PROPERTY	160216593	37.7299587015105	-122.443173176231	2016-03-10T17:00:00Z	NONE
STOLEN PROPERTY	Monday	STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING	160216606	37.744688222803	-122.42039487496	2016-03-15T04:09:00Z	ARREST, BOOKED
WARRANTS	Monday	WARRANT ARREST	160216606	37.744688222803	-122.42039487496	2016-03-15T04:09:00Z	ARREST, BOOKED
VANDALISM	Monday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160216612	37.8079694729269	-122.414003178329	2016-03-15T04:40:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216628	37.782821449014	-122.432680942926	2016-03-15T01:44:00Z	NONE
BURGLARY	Sunday	BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY	160216634	37.7536331088001	-122.40833337913	2016-03-13T17:30:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216640	37.7980532528058	-122.396374439116	2016-03-15T05:00:00Z	NONE
OTHER OFFENSES	Monday	CONSPIRACY	160216640	37.7980532528058	-122.396374439116	2016-03-15T05:00:00Z	NONE
ROBBERY	Monday	ROBBERY, BODILY FORCE	160216656	37.7934325179771	-122.412831700656	2016-03-15T04:56:00Z	NONE
OTHER OFFENSES	Monday	TRAFFIC VIOLATION	160216662	37.7210571460375	-122.475222189932	2016-03-15T05:04:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160216662	37.7210571460375	-122.475222189932	2016-03-15T05:04:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160216678	37.7703482035454	-122.409738771906	2016-03-15T05:03:00Z	ARREST, BOOKED
WEAPON LAWS	Monday	POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
WEAPON LAWS	Monday	POSS OF LOADED FIREARM	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
WEAPON LAWS	Monday	AMMUNITION, POSS. BY PROHIBITED PERSON	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	RESISTING ARREST	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
LIQUOR LAWS	Monday	CONSUMING ALCOHOL IN PUBLIC VIEW	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	VIOLATION OF MUNICIPAL CODE	160216684	37.7994880717633	-122.409017007613	2016-03-15T05:07:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216703	37.8052850926566	-122.423658369809	2016-03-15T01:45:00Z	NONE
SUSPICIOUS OCC	Monday	SUSPICIOUS OCCURRENCE	160216719	37.7840761863838	-122.418540618555	2016-03-15T02:04:00Z	NONE
MISSING PERSON	Monday	MISSING JUVENILE	160216725	37.7746354223627	-122.444432207954	2016-03-14T18:00:00Z	NONE
MISSING PERSON	Monday	FOUND PERSON	160216725	37.7746354223627	-122.444432207954	2016-03-14T18:00:00Z	NONE
MISSING PERSON	Monday	MISSING JUVENILE	160216731	37.7746354223627	-122.444432207954	2016-03-14T18:00:00Z	NONE
MISSING PERSON	Monday	FOUND PERSON	160216731	37.7746354223627	-122.444432207954	2016-03-14T18:00:00Z	NONE
BURGLARY	Tuesday	BURGLARY, FORCIBLE ENTRY	160216753	37.7797649716594	-122.405014776049	2016-03-08T17:00:00Z	NONE
ASSAULT	Monday	BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP	160216769	37.7561097891474	-122.407604807913	2016-03-15T05:20:00Z	ARREST, BOOKED
NON-CRIMINAL	Monday	FOUND PROPERTY	160216775	37.8003058186718	-122.402609381311	2016-03-15T00:30:00Z	NONE
NON-CRIMINAL	Monday	AIDED CASE, MENTAL DISTURBED	160216781	37.7799444052046	-122.414317857881	2016-03-15T05:45:00Z	NONE
DRUG/NARCOTIC	Monday	POSSESSION OF NARCOTICS PARAPHERNALIA	160216797	37.798968887758	-122.420690670534	2016-03-15T05:19:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	POSSESSION OF BURGLARY TOOLS	160216797	37.798968887758	-122.420690670534	2016-03-15T05:19:00Z	ARREST, BOOKED
VANDALISM	Monday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160216800	37.7649810093866	-122.400162362987	2016-03-15T05:50:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT OF PROPERTY	160216822	37.7792122590085	-122.410939205552	2016-03-15T04:40:00Z	NONE
MISSING PERSON	Monday	MISSING ADULT	160216838	37.74840056927	-122.422415578627	2016-03-14T18:00:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160216850	37.7239471712086	-122.443848555561	2016-03-15T04:00:00Z	NONE
OTHER OFFENSES	Monday	FALSE EVIDENCE OF VEHICLE REGISTRATION	160216866	37.7135932324761	-122.443706099225	2016-03-15T06:37:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	TRAFFIC VIOLATION ARREST	160216866	37.7135932324761	-122.443706099225	2016-03-15T06:37:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160216866	37.7135932324761	-122.443706099225	2016-03-15T06:37:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	ATTEMPTED THEFT FROM LOCKED VEHICLE	160216872	37.7429079761232	-122.478902513336	2016-03-15T04:50:00Z	NONE
DRUG/NARCOTIC	Monday	UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES	160216888	37.7868009028384	-122.402835528142	2016-03-15T06:32:00Z	NONE
NON-CRIMINAL	Monday	DEATH REPORT, NATURAL CAUSES	160216888	37.7868009028384	-122.402835528142	2016-03-15T06:32:00Z	NONE
NON-CRIMINAL	Monday	FOUND PROPERTY	160216894	37.7887198688133	-122.402070243227	2016-03-15T05:00:00Z	NONE
FRAUD	Monday	FALSE ID TO PEACE OFFICER	160216913	37.7800745746334	-122.420250482603	2016-03-15T06:50:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	RESISTING ARREST	160216913	37.7800745746334	-122.420250482603	2016-03-15T06:50:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	TRAFFIC VIOLATION	160216913	37.7800745746334	-122.420250482603	2016-03-15T06:50:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216935	37.7977588402975	-122.406409965318	2016-03-15T06:30:00Z	NONE
LARCENY/THEFT	Thursday	GRAND THEFT FROM LOCKED AUTO	160187085	37.772811562575	-122.412826648024	2016-03-04T03:33:00Z	NONE
FORGERY/COUNTERFEITING	Thursday	COUNTERFEITING, POSSESSION COINS OR NOTES	160187091	37.7905143145124	-122.404050881987	2016-03-04T06:50:00Z	UNFOUNDED
VANDALISM	Monday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160216941	37.7200419954747	-122.45257542292	2016-03-15T06:25:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT FROM LOCKED AUTO	160216957	37.8074451162355	-122.410524742229	2016-03-15T03:00:00Z	NONE
FRAUD	Monday	FALSE ID TO PEACE OFFICER	160216963	37.7219915768943	-122.436749760121	2016-03-15T06:43:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	TRAFFIC VIOLATION ARREST	160216963	37.7219915768943	-122.436749760121	2016-03-15T06:43:00Z	ARREST, BOOKED
LARCENY/THEFT	Tuesday	PETTY THEFT OF PROPERTY	160216979	37.777493677735	-122.416293820935	2016-03-15T07:30:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF OPIATES	160216979	37.777493677735	-122.416293820935	2016-03-15T07:30:00Z	ARREST, BOOKED
LARCENY/THEFT	Saturday	PETTY THEFT FROM A BUILDING	160216991	37.7829514828801	-122.413259498719	2016-03-12T15:59:00Z	ARREST, BOOKED
WARRANTS	Saturday	ENROUTE TO OUTSIDE JURISDICTION	160216991	37.7829514828801	-122.413259498719	2016-03-12T15:59:00Z	ARREST, BOOKED
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160217002	37.7703704336439	-122.444524277297	2016-03-15T08:10:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM	160217018	37.7536178531447	-122.395513264888	2016-03-15T08:36:00Z	NONE
MISSING PERSON	Monday	FOUND PERSON	160217030	37.7617007179518	-122.42158168137	2016-03-15T02:45:00Z	NONE
ROBBERY	Tuesday	ROBBERY ON THE STREET, STRONGARM	160217046	37.7530644943091	-122.405333200208	2016-03-15T09:03:00Z	NONE
DISORDERLY CONDUCT	Tuesday	DISTURBING THE PEACE, FIGHTING	160217052	37.7748226184309	-122.419842305148	2016-03-15T09:15:00Z	NONE
BURGLARY	Monday	BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY	160217068	37.7982569877565	-122.435795989446	2016-03-07T08:01:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160217074	37.7787196511256	-122.41565370001	2016-03-15T09:29:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160217080	37.7219915768943	-122.436749760121	2016-03-15T09:30:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160217109	37.7315916551069	-122.381261847626	2016-03-15T07:01:00Z	NONE
ASSAULT	Tuesday	BATTERY	160217115	37.7137954355468	-122.443578491492	2016-03-15T10:32:00Z	NONE
ASSAULT	Tuesday	BATTERY	160217121	37.778293520129	-122.415448759562	2016-03-15T09:20:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160217137	37.7551557374997	-122.476621095402	2016-03-15T11:11:00Z	NONE
ROBBERY	Tuesday	ROBBERY, BODILY FORCE	160217165	37.788440503956	-122.401817240144	2016-03-15T07:30:00Z	NONE
BURGLARY	Tuesday	BURGLARY OF STORE, FORCIBLE ENTRY	160217171	37.7835699386918	-122.408421116922	2016-03-15T12:05:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM	160217171	37.7835699386918	-122.408421116922	2016-03-15T12:05:00Z	NONE
SUSPICIOUS OCC	Tuesday	SUSPICIOUS OCCURRENCE	160217171	37.7835699386918	-122.408421116922	2016-03-15T12:05:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE	160217187	37.7768617186718	-122.419456894393	2016-03-15T12:04:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160217187	37.7768617186718	-122.419456894393	2016-03-15T12:04:00Z	NONE
WARRANTS	Tuesday	WARRANT ARREST	160217193	37.7740299858693	-122.460552664492	2016-03-15T11:36:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	PETTY THEFT FROM LOCKED AUTO	160217206	37.7798680003913	-122.437075560735	2016-03-15T03:30:00Z	NONE
VANDALISM	Monday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160217212	37.7513074413333	-122.401365871948	2016-03-15T04:00:00Z	NONE
NON-CRIMINAL	Tuesday	STAY AWAY OR COURT ORDER, NON-DV RELATED	160217228	37.782556330202	-122.412249767634	2016-03-15T13:55:00Z	ARREST, BOOKED
SEX OFFENSES, FORCIBLE	Tuesday	SEXUAL ASSAULT, AGGRAVATED, OF CHILD	160217234	37.775420706711	-122.403404791479	2016-03-15T14:01:00Z	NONE
VEHICLE THEFT	Monday	STOLEN TRUCK	160217262	37.7265627716484	-122.392014352344	2016-03-15T04:00:00Z	NONE
OTHER OFFENSES	Monday	LOST/STOLEN LICENSE PLATE	160217278	37.7817492235226	-122.396381836885	2016-03-15T00:30:00Z	NONE
BURGLARY	Tuesday	BURGLARY OF RESIDENCE, FORCIBLE ENTRY	160217284	37.7783206675042	-122.424884145214	2016-03-15T09:45:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF MARIJUANA FOR SALES	160217290	37.7786591541508	-122.416583456133	2016-03-15T15:06:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF HEROIN FOR SALES	160217290	37.7786591541508	-122.416583456133	2016-03-15T15:06:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF METH-AMPHETAMINE FOR SALE	160217290	37.7786591541508	-122.416583456133	2016-03-15T15:06:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE	160217290	37.7786591541508	-122.416583456133	2016-03-15T15:06:00Z	ARREST, BOOKED
